active_energy,total_energy,active_power_avg,active_power_peak,active_power_p50,active_power_p95,total_power_avg,total_power_peak,total_power_p50,total_power_p95,active_gpu_util_avg,active_gpu_util_peak,active_gpu_util_p50,active_gpu_util_p95,active_mem_util_avg,active_mem_util_peak,active_mem_util_p50,active_mem_util_p95,active_mem_avg,active_mem_peak,active_mem_p50,active_mem_p95,total_mem_avg,total_mem_peak,total_mem_p50,total_mem_p95,total_gpu_util_avg,total_gpu_util_peak,total_gpu_util_p50,total_gpu_util_p95,total_mem_util_avg,total_mem_util_peak,total_mem_util_p50,total_mem_util_p95,In Tokens Total,In Tokens Avg,In Tokens P50,In Tokens P95,In Tokens Max,In Tokens Min,Out Tokens Total,Out Tokens Avg,Out Tokens P50,Out Tokens P95,Out Tokens Max,Out Tokens Min,Latency Total (s),Latency Avg (s),Latency P50 (s),Latency P95 (s),Latency Max (s),Latency Min (s),TTFT Avg (s),TTFT P50 (s),TTFT P95 (s),TTFT Max (s),TTFT Min (s),Throughput (in+out) tok/s,Throughput (out) tok/s,Throughput (in) tok/s,Energy/Tok (in+out) J/1000,Energy/Tok (out) J/1000,Energy/Tok (in) J/1000,Model Name,FrameWork,Hardware type,TP Size,PP Size,EP,Batch Size
73132.18349999998,73132.18349999998,955.9762549019609,1389.009,996.731,1114.8098,955.9762549019609,1389.009,996.731,1114.8098,72.15686274509804,100.0,71.5,94.4,45.49673202614379,65.5,46.0,64.2,156952.6772875817,156954.625,156952.625,156954.625,156952.6772875817,156954.625,156952.625,156954.625,72.15686274509804,100.0,71.5,94.4,45.49673202614379,65.5,46.0,64.2,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,75.27943181991577,8.159220458984375,7.033151626586914,18.938787579536434,41.115577697753906,0.5028376579284668,0.07415517687797546,0.04520845413208008,0.22087621688842773,0.4468681812286377,0.026061296463012695,9738.755756735734,3210.863766589338,6527.891990146398,99.75363579074866,302.55917579598855,148.81929668549657,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,2,1,1,128
65727.67800000001,65727.67800000001,981.0101194029851,1378.327,1021.7805,1355.2977,981.0101194029851,1378.327,1021.7805,1355.2977,70.92910447761194,100.0,70.25,99.35,40.45522388059702,65.5,38.0,64.5,157165.7444029851,157192.625,157188.625,157192.625,157165.7444029851,157192.625,157188.625,157192.625,70.92910447761194,100.0,70.25,99.35,40.45522388059702,65.5,38.0,64.5,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,65.95735430717468,13.212596104383469,11.124615550041199,30.75651459693908,53.707064390182495,0.843512773513794,0.12056348371505737,0.07753443717956543,0.22623252868652344,0.7178881168365479,0.03662562370300293,11115.182039984464,3664.670945931304,7450.51109405316,89.65375486954531,271.92558913086657,133.75160352939264,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,2,1,1,
115114.69419367933,115114.69419367933,1224.6244042553192,2153.0370000000003,1244.6815,1441.48325,1224.6244042553192,2153.0370000000003,1244.6815,1441.48325,71.42287234042553,97.75,71.375,81.9125,27.35372340425532,32.0,28.0,31.0,309460.69680851063,309461.25,309461.25,309461.25,309460.69680851063,309461.25,309461.25,309461.25,71.42287234042553,97.75,71.375,81.9125,27.35372340425532,32.0,28.0,31.0,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,92.91877698898315,5.280177277088165,4.39610481262207,12.604968464374542,28.99066472053528,0.31330108642578125,0.045621596097946165,0.03261137008666992,0.160374116897583,0.32416391372680664,0.020514726638793945,7889.987618831044,2601.3256720830323,5288.661946748011,157.01854818487269,476.2473281991764,234.2510097222706,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,4,1,1,64
94513.27961412455,94513.27961412455,1303.6314413793104,2223.117,1360.239,1545.5636,1303.6314413793104,2223.117,1360.239,1545.5636,69.37241379310345,98.75,70.0,84.54999999999998,24.95344827586207,30.25,25.25,30.0,309456.5189655172,309463.25,309455.25,309463.25,309456.5189655172,309463.25,309455.25,309463.25,69.37241379310345,98.75,70.0,84.54999999999998,24.95344827586207,30.25,25.25,30.0,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,71.15704298019409,7.605117786407471,6.445403814315796,17.783451473712912,38.579981565475464,0.4546840190887451,0.06277070641517639,0.04595184326171875,0.16274070739746094,0.3804333209991455,0.025241851806640625,10302.957645444309,3396.880897190715,6906.076748253593,128.9178419240904,391.0160836620629,192.32845412873115,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,4,1,1,128
84496.57844584942,84496.57844584942,1362.8480322580644,2215.453,1414.5774999999999,2080.6739499999985,1362.8480322580644,2215.453,1414.5774999999999,2080.6739499999985,66.56854838709677,96.5,69.25,91.925,23.203629032258064,31.0,22.875,30.25,312301.5564516129,312529.25,312521.25,312529.25,312301.5564516129,312529.25,312521.25,312529.25,66.56854838709677,96.5,69.25,91.925,23.203629032258064,31.0,22.875,30.25,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,60.718355894088745,11.987998928546906,10.098921418190002,27.903511440753938,48.32919669151306,0.8149683475494385,0.09289345121383667,0.06590962409973145,0.1683504581451416,0.3783607482910156,0.03509378433227539,12074.239975779283,3980.87195281801,8093.368022961273,115.25487833754735,349.57543872811203,171.9451105496146,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,4,1,1,
88283.5495,121064.4711950147,550.0532679127725,693.685,566.009,617.971,754.2957694704049,897.9519999999999,770.214,822.0330000000001,87.17133956386293,100.0,88.0,95.0,76.3644859813084,90.0,81.0,86.0,77936.9386682243,77937.3125,77937.3125,77937.3125,79386.6886682243,79387.0625,79387.0625,79387.0625,21.792834890965732,25.0,22.0,23.75,19.0911214953271,22.5,20.25,21.5,328308,328.308,127.5,1228.6499999999994,5055,19,241712,241.712,203.0,572.5499999999995,1317,16,159.7072138786316,9.025230355024338,7.475582599639893,21.925640392303468,50.770612478256226,0.5498645305633545,0.0667644693851471,0.04147803783416748,0.17771434783935547,0.689873218536377,0.03071737289428711,3569.156246337018,1513.4695179372886,2055.686728399729,212.38635696118504,500.86247763873826,368.75272973858296,google/gemma-2-27b-it,vLLM,NVIDIA H100 80GB HBM3,1,1,1,64
73207.93649999998,98319.50949999999,595.1864756097559,703.23,627.2974999999999,669.8935,799.345605691057,907.5150000000001,831.606,874.0485000000001,86.47560975609755,100.0,87.0,99.75,72.28861788617886,91.0,80.0,87.0,78287.01168699187,78313.3125,78311.3125,78313.3125,79736.76168699187,79763.0625,79761.0625,79763.0625,21.61890243902439,25.0,21.75,24.9375,18.072154471544714,22.75,20.0,21.75,328308,328.308,127.5,1228.6499999999994,5055,19,241712,241.712,203.0,572.5499999999995,1317,16,122.2218086719513,12.145880204200745,10.21211588382721,28.38990089893341,64.45586037635803,0.7755074501037598,0.12105526685714722,0.10789799690246582,0.24751023054122923,0.5051708221435547,0.037764787673950195,4663.815780455015,1977.650327927691,2686.1654525273234,172.4843154626153,406.7630465181703,299.4733893173483,google/gemma-2-27b-it,vLLM,NVIDIA H100 80GB HBM3,1,1,1,128
74584.10499999998,100305.9825162699,591.9373412698411,693.064,622.509,667.9258,796.0792261904762,897.7639999999999,826.453,871.94515,86.5952380952381,100.0,87.0,100.0,71.48809523809524,90.0,79.5,87.0,80047.47123015873,80209.3125,80207.3125,80209.3125,81497.22123015873,81659.0625,81657.0625,81659.0625,21.648809523809526,25.0,21.75,25.0,17.87202380952381,22.5,19.875,21.75,328308,328.308,127.5,1228.6499999999994,5055,19,241712,241.712,203.0,572.5499999999995,1317,16,125.1639461517334,12.206385614633561,10.20015263557434,28.76181547641754,63.99659442901611,0.6948263645172119,0.1421295988559723,0.13988935947418213,0.2644744157791135,0.5665409564971924,0.037447452545166016,4554.186868708804,1931.1631458709207,2623.0237228378824,175.96923356420808,414.9813932128727,305.52402779179886,google/gemma-2-27b-it,vLLM,NVIDIA H100 80GB HBM3,1,1,1,
109370.9595,109370.9595,707.9026504854369,1218.337,716.8689999999999,879.0103999999993,707.9026504854369,1218.337,716.8689999999999,879.0103999999993,68.05987055016182,96.5,67.5,78.0,40.1747572815534,45.0,41.0,43.0,155668.63147249192,155670.625,155670.625,155670.625,155668.63147249192,155670.625,155670.625,155670.625,68.05987055016182,96.5,67.5,78.0,40.1747572815534,45.0,41.0,43.0,328308,328.308,127.5,1228.6499999999994,5055,19,241712,241.712,203.0,572.5499999999995,1317,16,153.55444049835205,8.539534317016601,7.150569915771484,20.410238492488862,46.983415603637695,0.5498414039611816,0.050398052215576174,0.037138938903808594,0.10783505439758301,0.3142073154449463,0.03303813934326172,3712.168779685127,1574.112733018581,2138.056046666546,191.87214395986106,452.48460771496656,333.13522515442816,google/gemma-2-27b-it,vLLM,NVIDIA H100 80GB HBM3,2,1,1,64
84204.93950000001,84204.93950000001,825.5386225490197,1363.815,878.8720000000001,1039.3349999999998,825.5386225490197,1363.815,878.8720000000001,1039.3349999999998,70.95833333333333,98.0,70.0,90.425,41.904411764705884,49.0,42.75,47.5,158580.92892156861,158690.625,158684.625,158690.625,158580.92892156861,158690.625,158684.625,158690.625,70.95833333333333,98.0,70.0,90.425,41.904411764705884,49.0,42.75,47.5,328308,328.308,127.5,1228.6499999999994,5055,19,241712,241.712,203.0,572.5499999999995,1317,16,101.11944580078125,10.21728611087799,8.578039765357971,23.888468170166007,53.85280132293701,0.6417596340179443,0.062070058822631835,0.043183207511901855,0.11305729150772094,0.35607242584228516,0.035024166107177734,5637.095768137567,2390.361201901806,3246.7345662357607,147.7227807796218,348.3688832163898,256.4815341082155,google/gemma-2-27b-it,vLLM,NVIDIA H100 80GB HBM3,2,1,1,128
73056.73500000002,73056.73500000002,907.5370807453417,1363.275,1020.626,1277.129,907.5370807453417,1363.275,1020.626,1277.129,69.90683229813665,96.0,69.0,91.5,41.81987577639752,55.5,42.5,51.5,153486.55046583852,157436.625,153410.625,153420.625,153486.55046583852,157436.625,153410.625,153420.625,69.90683229813665,96.0,69.0,91.5,41.81987577639752,55.5,42.5,51.5,328308,328.308,127.5,1228.6499999999994,5055,19,241712,241.712,203.0,572.5499999999995,1317,16,79.2793242931366,14.151001090288162,12.109444499015808,32.752108895778655,59.254557847976685,0.8936378955841064,0.08856218147277832,0.07394790649414062,0.21579960584640503,0.4793219566345215,0.040265560150146484,7190.02091758933,3048.865541616701,4141.1553759726285,128.16521350128068,302.24703365989285,222.52499177601524,google/gemma-2-27b-it,vLLM,NVIDIA H100 80GB HBM3,2,1,1,
160553.24217762187,160553.24217762187,978.9831829268294,1930.6309999999999,984.5755,1186.60205,978.9831829268294,1930.6309999999999,984.5755,1186.60205,68.7888719512195,95.75,69.0,80.5,19.333841463414632,28.25,19.5,22.912499999999994,307358.0792682927,307365.25,307365.25,307365.25,307358.0792682927,307365.25,307365.25,307365.25,68.7888719512195,95.75,69.0,80.5,19.333841463414632,28.25,19.5,22.912499999999994,328308,328.308,127.5,1228.6499999999994,5055,19,241712,241.712,203.0,572.5499999999995,1317,16,162.82686233520508,9.021297712087632,7.571810007095337,21.503670632839196,49.7786078453064,0.5909075736999512,0.047783573150634764,0.03982722759246826,0.07919883728027344,0.23340797424316406,0.03510713577270508,3500.7737164800415,1484.4725036978068,2016.3012127822349,281.6624718038347,664.2336424241323,489.0323786737511,google/gemma-2-27b-it,vLLM,NVIDIA H100 80GB HBM3,4,1,1,64
116730.75306944393,116730.75306944393,1127.8333623188405,2170.838,1180.257,1431.4452999999996,1127.8333623188405,2170.838,1180.257,1431.4452999999996,70.94323671497584,97.0,71.5,82.925,21.34903381642512,28.5,22.0,25.674999999999997,306251.50120772945,308659.25,306259.25,306277.25,306251.50120772945,308659.25,306259.25,306277.25,70.94323671497584,97.0,71.5,82.925,21.34903381642512,28.5,22.0,25.674999999999997,328308,328.308,127.5,1228.6499999999994,5055,19,241712,241.712,203.0,572.5499999999995,1317,16,102.27143740653992,10.240808454751969,8.704553008079529,24.294633948802947,54.2540647983551,0.6647436618804932,0.05551855039596558,0.04308271408081055,0.08507734537124628,0.2791171073913574,0.03692793846130371,5573.599183260811,2363.436029936383,3210.1631533244276,204.78360946886767,482.93321419476047,355.552569749881,google/gemma-2-27b-it,vLLM,NVIDIA H100 80GB HBM3,4,1,1,128
96934.82499999998,96934.82499999998,1250.7719354838712,2130.354,1356.422,1677.1697,1250.7719354838712,2130.354,1356.422,1677.1697,66.5,95.25,66.25,84.57499999999999,22.795161290322582,29.0,24.25,28.074999999999996,303537.65,304449.25,303649.25,303665.25,303537.65,304449.25,303649.25,303665.25,66.5,95.25,66.25,84.57499999999999,22.795161290322582,29.0,24.25,28.074999999999996,328308,328.308,127.5,1228.6499999999994,5055,19,241712,241.712,203.0,572.5499999999995,1317,16,76.1210925579071,13.25881934261322,11.17250120639801,30.731150650978087,57.83208179473877,0.8800914287567139,0.07360456204414367,0.06879425048828125,0.16292501688003536,0.35997819900512695,0.04130196571350098,7488.33182558924,3175.3616754268733,4312.970150162367,170.05512964457384,401.03439216919304,295.2557506975157,google/gemma-2-27b-it,vLLM,NVIDIA H100 80GB HBM3,4,1,1,
